taxi_id,trip_start_timestamp,trip_seconds,trip_miles,trip_total
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-06 17:30:00,600,0.47,7.0
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-06 17:45:00,660,1.36,8.25
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-06 18:00:00,360,1.34,6.75
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-06 18:30:00,540,0.71,6.75
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-06 19:00:00,480,1.16,6.75
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-06 19:15:00,780,1.6,9.0
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-06 19:45:00,660,1.31,9.5
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-06 20:00:00,1020,6.36,19.0
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-07 10:30:00,180,0.61,5.0
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-07 10:45:00,420,1.51,7.5
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-07 11:00:00,1380,1.49,12.0
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-07 11:15:00,1080,2.09,12.75
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-07 11:45:00,660,0.54,6.75
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-07 12:00:00,660,2.87,12.25
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-07 12:15:00,660,2.88,12.25
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-07 12:45:00,960,3.22,12.75
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-07 13:00:00,840,2.92,16.25
e27f2d1a318a4f3a55ca85c4bbf97274753c493d473e21972856ba66c38f01d4a2ca65882e0cce79d51f2ddc452a8b41dc0eab281a524db023a9722ebf124e37,2017-04-07 13:15:00,480,0.95,6.75
368ce5511598af2cc07efdb68067d381174fdac1d47a2837d021e647f4c8febb3d9bf330e155845b8217b9b451c29b1b9ecf5d55d4bfe6cfd5d79ffb49b1f334,2017-03-28 11:15:00,1320,15.6,48.0
2d72c5e6313ad93f663008a55045cad0c76164b057dcb756f23448dcfc082f616d8626020794704f296e6ad06f65837ff799930aa961729096167c5ef8612663,2017-04-06 11:45:00,600,3.0,19.06
2d72c5e6313ad93f663008a55045cad0c76164b057dcb756f23448dcfc082f616d8626020794704f296e6ad06f65837ff799930aa961729096167c5ef8612663,2017-04-06 12:30:00,1980,16.6,54.6
329d9f0b72ce0fea6c2cc7ea3347924c11d98702e5cc39eacf6252038304bb019457c905f38066a2f9aa4b8732ac30ea22d8740e177a314ef7b0327ad5766cee,2017-03-29 13:15:00,420,0.9,8.75
329d9f0b72ce0fea6c2cc7ea3347924c11d98702e5cc39eacf6252038304bb019457c905f38066a2f9aa4b8732ac30ea22d8740e177a314ef7b0327ad5766cee,2017-03-29 13:45:00,360,1.2,10.25
329d9f0b72ce0fea6c2cc7ea3347924c11d98702e5cc39eacf6252038304bb019457c905f38066a2f9aa4b8732ac30ea22d8740e177a314ef7b0327ad5766cee,2017-03-30 14:45:00,660,0.9,11.75
329d9f0b72ce0fea6c2cc7ea3347924c11d98702e5cc39eacf6252038304bb019457c905f38066a2f9aa4b8732ac30ea22d8740e177a314ef7b0327ad5766cee,2017-03-31 07:30:00,180,0.5,4.75
329d9f0b72ce0fea6c2cc7ea3347924c11d98702e5cc39eacf6252038304bb019457c905f38066a2f9aa4b8732ac30ea22d8740e177a314ef7b0327ad5766cee,2017-03-30 12:15:00,300,0.7,6.25
329d9f0b72ce0fea6c2cc7ea3347924c11d98702e5cc39eacf6252038304bb019457c905f38066a2f9aa4b8732ac30ea22d8740e177a314ef7b0327ad5766cee,2017-03-30 12:45:00,360,0.5,8.75
329d9f0b72ce0fea6c2cc7ea3347924c11d98702e5cc39eacf6252038304bb019457c905f38066a2f9aa4b8732ac30ea22d8740e177a314ef7b0327ad5766cee,2017-03-30 13:15:00,360,1.0,11.25
329d9f0b72ce0fea6c2cc7ea3347924c11d98702e5cc39eacf6252038304bb019457c905f38066a2f9aa4b8732ac30ea22d8740e177a314ef7b0327ad5766cee,2017-03-30 13:30:00,360,0.5,8.0
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-03 14:15:00,1440,9.0,32.25
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-03 16:00:00,3060,28.4,84.0
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-03 16:45:00,60,0.0,35.75
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-03 18:45:00,240,1.1,11.0
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-03 19:15:00,420,1.5,12.5
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-03 20:00:00,1020,5.2,20.25
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-03 21:30:00,1320,11.8,34.5
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-03 22:00:00,120,0.3,4.25
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-04 10:30:00,1620,9.0,31.0
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-04 11:00:00,180,0.4,4.25
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-04 11:15:00,540,1.6,8.75
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-04 13:45:00,1740,7.8,23.25
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-04 16:15:00,2820,12.2,50.7
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-04 17:15:00,720,1.1,10.5
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-04 17:45:00,1260,3.0,18.2
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-04 18:00:00,0,0.0,3.25
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-04 19:00:00,300,0.6,10.0
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-04 19:15:00,420,1.2,6.75
6fcbe0f3aba7b8bb4f6a16942b3127f338608c0edff16e329649360a000aea041de88970a89bcb169274168adeca9f388da01a991cf790767d6db4c30eb1d7d5,2017-04-04 19:15:00,420,1.0,6.5
89809c65c8627c6e567d1db60e99f55b870d01fdc191b749b4750bae30729274eaddc53bd75f7c43678a64f5e9f8e6d1772c17418278aeed5096a9c689a4cbce,2017-04-04 15:30:00,420,1.4,7.5
89809c65c8627c6e567d1db60e99f55b870d01fdc191b749b4750bae30729274eaddc53bd75f7c43678a64f5e9f8e6d1772c17418278aeed5096a9c689a4cbce,2017-04-04 15:45:00,780,1.6,9.5
89809c65c8627c6e567d1db60e99f55b870d01fdc191b749b4750bae30729274eaddc53bd75f7c43678a64f5e9f8e6d1772c17418278aeed5096a9c689a4cbce,2017-04-04 16:15:00,420,1.4,10.5
89809c65c8627c6e567d1db60e99f55b870d01fdc191b749b4750bae30729274eaddc53bd75f7c43678a64f5e9f8e6d1772c17418278aeed5096a9c689a4cbce,2017-04-04 17:15:00,420,0.8,9.75
89809c65c8627c6e567d1db60e99f55b870d01fdc191b749b4750bae30729274eaddc53bd75f7c43678a64f5e9f8e6d1772c17418278aeed5096a9c689a4cbce,2017-04-04 17:30:00,300,0.4,5.5
89809c65c8627c6e567d1db60e99f55b870d01fdc191b749b4750bae30729274eaddc53bd75f7c43678a64f5e9f8e6d1772c17418278aeed5096a9c689a4cbce,2017-04-04 17:45:00,600,1.3,12.75
89809c65c8627c6e567d1db60e99f55b870d01fdc191b749b4750bae30729274eaddc53bd75f7c43678a64f5e9f8e6d1772c17418278aeed5096a9c689a4cbce,2017-04-04 18:00:00,2460,16.4,54.18
89809c65c8627c6e567d1db60e99f55b870d01fdc191b749b4750bae30729274eaddc53bd75f7c43678a64f5e9f8e6d1772c17418278aeed5096a9c689a4cbce,2017-04-04 20:45:00,2340,18.7,64.4
89809c65c8627c6e567d1db60e99f55b870d01fdc191b749b4750bae30729274eaddc53bd75f7c43678a64f5e9f8e6d1772c17418278aeed5096a9c689a4cbce,2017-04-05 06:45:00,240,0.7,7.25
89809c65c8627c6e567d1db60e99f55b870d01fdc191b749b4750bae30729274eaddc53bd75f7c43678a64f5e9f8e6d1772c17418278aeed5096a9c689a4cbce,2017-04-05 07:00:00,600,2.8,13.75
89809c65c8627c6e567d1db60e99f55b870d01fdc191b749b4750bae30729274eaddc53bd75f7c43678a64f5e9f8e6d1772c17418278aeed5096a9c689a4cbce,2017-04-05 07:15:00,780,2.4,14.5
89809c65c8627c6e567d1db60e99f55b870d01fdc191b749b4750bae30729274eaddc53bd75f7c43678a64f5e9f8e6d1772c17418278aeed5096a9c689a4cbce,2017-04-05 07:30:00,420,0.7,11.75
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-27 20:15:00,583,0.92,16.5
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-27 20:45:00,401,1.2,9.0
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-27 21:30:00,230,0.99,5.75
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-27 21:30:00,797,4.81,18.3
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-28 08:00:00,1072,5.09,15.75
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-28 08:30:00,532,1.03,8.0
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-28 09:00:00,1463,17.58,44.0
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-28 11:15:00,234,0.46,7.25
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-28 11:30:00,75,0.32,5.0
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-28 11:30:00,1046,9.36,31.5
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-28 13:15:00,231,0.85,8.0
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-28 13:30:00,531,1.55,11.25
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-03-28 15:00:00,200,0.71,5.0
2d72c5e6313ad93f663008a55045cad0c76164b057dcb756f23448dcfc082f616d8626020794704f296e6ad06f65837ff799930aa961729096167c5ef8612663,2017-04-06 15:30:00,3600,16.2,53.0
8e47be9c3ed64f89ad1ac024b9afd2d4671c477a738843b71d0b2bbf8bc824868d361367ccfbe26a8519554a23445caeeef5dfd0c89517820e78dd185bb96692,2017-04-06 21:30:00,420,2.1,11.75
8e47be9c3ed64f89ad1ac024b9afd2d4671c477a738843b71d0b2bbf8bc824868d361367ccfbe26a8519554a23445caeeef5dfd0c89517820e78dd185bb96692,2017-04-06 22:15:00,480,3.2,10.5
8e47be9c3ed64f89ad1ac024b9afd2d4671c477a738843b71d0b2bbf8bc824868d361367ccfbe26a8519554a23445caeeef5dfd0c89517820e78dd185bb96692,2017-04-06 23:00:00,180,0.6,4.75
8e47be9c3ed64f89ad1ac024b9afd2d4671c477a738843b71d0b2bbf8bc824868d361367ccfbe26a8519554a23445caeeef5dfd0c89517820e78dd185bb96692,2017-04-06 23:00:00,360,2.1,8.25
8e47be9c3ed64f89ad1ac024b9afd2d4671c477a738843b71d0b2bbf8bc824868d361367ccfbe26a8519554a23445caeeef5dfd0c89517820e78dd185bb96692,2017-04-06 23:15:00,720,5.9,18.5
8e47be9c3ed64f89ad1ac024b9afd2d4671c477a738843b71d0b2bbf8bc824868d361367ccfbe26a8519554a23445caeeef5dfd0c89517820e78dd185bb96692,2017-04-06 23:45:00,240,1.1,9.5
8e47be9c3ed64f89ad1ac024b9afd2d4671c477a738843b71d0b2bbf8bc824868d361367ccfbe26a8519554a23445caeeef5dfd0c89517820e78dd185bb96692,2017-04-07 00:00:00,240,0.7,7.5
8e47be9c3ed64f89ad1ac024b9afd2d4671c477a738843b71d0b2bbf8bc824868d361367ccfbe26a8519554a23445caeeef5dfd0c89517820e78dd185bb96692,2017-04-07 00:30:00,180,0.6,5.0
8e47be9c3ed64f89ad1ac024b9afd2d4671c477a738843b71d0b2bbf8bc824868d361367ccfbe26a8519554a23445caeeef5dfd0c89517820e78dd185bb96692,2017-04-07 00:45:00,120,0.9,5.5
8e47be9c3ed64f89ad1ac024b9afd2d4671c477a738843b71d0b2bbf8bc824868d361367ccfbe26a8519554a23445caeeef5dfd0c89517820e78dd185bb96692,2017-04-07 01:15:00,240,0.9,9.0
200712b5d1ed69a162d0cd453bb41d2d9ef515c5c6995dd9dcc19de2472e335026729e5a9db36a7d7e258b1520836bb792d3ad76b5c90c4d119833f2a8ff6afa,2017-03-30 08:15:00,693,2.72,14.0
200712b5d1ed69a162d0cd453bb41d2d9ef515c5c6995dd9dcc19de2472e335026729e5a9db36a7d7e258b1520836bb792d3ad76b5c90c4d119833f2a8ff6afa,2017-03-30 08:30:00,703,1.79,9.0
200712b5d1ed69a162d0cd453bb41d2d9ef515c5c6995dd9dcc19de2472e335026729e5a9db36a7d7e258b1520836bb792d3ad76b5c90c4d119833f2a8ff6afa,2017-03-30 08:45:00,540,1.05,10.5
200712b5d1ed69a162d0cd453bb41d2d9ef515c5c6995dd9dcc19de2472e335026729e5a9db36a7d7e258b1520836bb792d3ad76b5c90c4d119833f2a8ff6afa,2017-03-31 06:15:00,835,4.2,14.0
200712b5d1ed69a162d0cd453bb41d2d9ef515c5c6995dd9dcc19de2472e335026729e5a9db36a7d7e258b1520836bb792d3ad76b5c90c4d119833f2a8ff6afa,2017-03-31 06:30:00,468,1.37,6.75
200712b5d1ed69a162d0cd453bb41d2d9ef515c5c6995dd9dcc19de2472e335026729e5a9db36a7d7e258b1520836bb792d3ad76b5c90c4d119833f2a8ff6afa,2017-03-31 06:45:00,397,1.19,7.5
200712b5d1ed69a162d0cd453bb41d2d9ef515c5c6995dd9dcc19de2472e335026729e5a9db36a7d7e258b1520836bb792d3ad76b5c90c4d119833f2a8ff6afa,2017-03-31 07:00:00,743,2.03,9.25
200712b5d1ed69a162d0cd453bb41d2d9ef515c5c6995dd9dcc19de2472e335026729e5a9db36a7d7e258b1520836bb792d3ad76b5c90c4d119833f2a8ff6afa,2017-03-31 07:15:00,428,1.64,11.0
200712b5d1ed69a162d0cd453bb41d2d9ef515c5c6995dd9dcc19de2472e335026729e5a9db36a7d7e258b1520836bb792d3ad76b5c90c4d119833f2a8ff6afa,2017-03-31 07:30:00,418,1.1,6.5
200712b5d1ed69a162d0cd453bb41d2d9ef515c5c6995dd9dcc19de2472e335026729e5a9db36a7d7e258b1520836bb792d3ad76b5c90c4d119833f2a8ff6afa,2017-03-31 07:45:00,581,1.28,10.25
200712b5d1ed69a162d0cd453bb41d2d9ef515c5c6995dd9dcc19de2472e335026729e5a9db36a7d7e258b1520836bb792d3ad76b5c90c4d119833f2a8ff6afa,2017-03-31 08:15:00,581,1.42,10.25
200712b5d1ed69a162d0cd453bb41d2d9ef515c5c6995dd9dcc19de2472e335026729e5a9db36a7d7e258b1520836bb792d3ad76b5c90c4d119833f2a8ff6afa,2017-03-31 08:30:00,520,1.2,8.75
200712b5d1ed69a162d0cd453bb41d2d9ef515c5c6995dd9dcc19de2472e335026729e5a9db36a7d7e258b1520836bb792d3ad76b5c90c4d119833f2a8ff6afa,2017-03-31 15:30:00,1150,2.52,13.75
200712b5d1ed69a162d0cd453bb41d2d9ef515c5c6995dd9dcc19de2472e335026729e5a9db36a7d7e258b1520836bb792d3ad76b5c90c4d119833f2a8ff6afa,2017-03-31 16:15:00,1354,3.34,20.1
200712b5d1ed69a162d0cd453bb41d2d9ef515c5c6995dd9dcc19de2472e335026729e5a9db36a7d7e258b1520836bb792d3ad76b5c90c4d119833f2a8ff6afa,2017-03-31 16:45:00,295,0.96,8.25
3a0e778508af307940210b770e8840e415268a6063c5088201ab747ca6959483d19bb820eee3b6d0a2a9e1b7bd5a8cb10cc0ad6da975d783a2daa841d4021b50,2017-03-27 15:45:00,1020,3.9,19.5
3a0e778508af307940210b770e8840e415268a6063c5088201ab747ca6959483d19bb820eee3b6d0a2a9e1b7bd5a8cb10cc0ad6da975d783a2daa841d4021b50,2017-03-27 16:45:00,3060,20.8,63.8
5ba3a19b228cd79e8064974b6f0169a7df8b11795f5336dfc0cdc122326339527e1702c248b4ff53ced19171119e699d1b0299d3e546ba5af09564ada1fc2769,2017-03-26 00:30:00,660,6.4,20.25
5ba3a19b228cd79e8064974b6f0169a7df8b11795f5336dfc0cdc122326339527e1702c248b4ff53ced19171119e699d1b0299d3e546ba5af09564ada1fc2769,2017-03-26 01:00:00,240,0.8,7.25
5ba3a19b228cd79e8064974b6f0169a7df8b11795f5336dfc0cdc122326339527e1702c248b4ff53ced19171119e699d1b0299d3e546ba5af09564ada1fc2769,2017-03-26 00:30:00,240,0.3,8.0
5ba3a19b228cd79e8064974b6f0169a7df8b11795f5336dfc0cdc122326339527e1702c248b4ff53ced19171119e699d1b0299d3e546ba5af09564ada1fc2769,2017-03-26 00:15:00,420,1.2,9.25
6fd459ffaac2670ce6a096faf040b54b265ba8e619befa0f6e0b32de3ea7396d0c9632a2b9bea05ae309bcfc2c233aab67ba594425b7760d8eacd40702fc952c,2017-03-28 19:30:00,420,2.0,10.75
6fd459ffaac2670ce6a096faf040b54b265ba8e619befa0f6e0b32de3ea7396d0c9632a2b9bea05ae309bcfc2c233aab67ba594425b7760d8eacd40702fc952c,2017-03-28 19:45:00,300,1.0,6.0
6fd459ffaac2670ce6a096faf040b54b265ba8e619befa0f6e0b32de3ea7396d0c9632a2b9bea05ae309bcfc2c233aab67ba594425b7760d8eacd40702fc952c,2017-03-28 19:45:00,240,1.0,6.75
6fd459ffaac2670ce6a096faf040b54b265ba8e619befa0f6e0b32de3ea7396d0c9632a2b9bea05ae309bcfc2c233aab67ba594425b7760d8eacd40702fc952c,2017-03-28 20:00:00,240,0.8,8.0
6fd459ffaac2670ce6a096faf040b54b265ba8e619befa0f6e0b32de3ea7396d0c9632a2b9bea05ae309bcfc2c233aab67ba594425b7760d8eacd40702fc952c,2017-03-28 20:30:00,420,1.2,6.75
6fd459ffaac2670ce6a096faf040b54b265ba8e619befa0f6e0b32de3ea7396d0c9632a2b9bea05ae309bcfc2c233aab67ba594425b7760d8eacd40702fc952c,2017-03-28 21:00:00,300,0.0,9.25
6fd459ffaac2670ce6a096faf040b54b265ba8e619befa0f6e0b32de3ea7396d0c9632a2b9bea05ae309bcfc2c233aab67ba594425b7760d8eacd40702fc952c,2017-03-28 21:15:00,300,1.1,8.75
6fd459ffaac2670ce6a096faf040b54b265ba8e619befa0f6e0b32de3ea7396d0c9632a2b9bea05ae309bcfc2c233aab67ba594425b7760d8eacd40702fc952c,2017-03-28 21:15:00,660,5.3,19.7
6fd459ffaac2670ce6a096faf040b54b265ba8e619befa0f6e0b32de3ea7396d0c9632a2b9bea05ae309bcfc2c233aab67ba594425b7760d8eacd40702fc952c,2017-03-29 15:00:00,660,1.4,9.25
6fd459ffaac2670ce6a096faf040b54b265ba8e619befa0f6e0b32de3ea7396d0c9632a2b9bea05ae309bcfc2c233aab67ba594425b7760d8eacd40702fc952c,2017-03-29 15:45:00,360,1.0,6.0
9096985ee1b3f6b7a4ead18ba55817ea47246650d3400ab250d6a4699c2be5273cb0df64ae931e4afa7be896c34787af402c19e10c6dbd6e7454c75be2f34ce4,2017-03-30 21:00:00,1440,17.3,56.9
9096985ee1b3f6b7a4ead18ba55817ea47246650d3400ab250d6a4699c2be5273cb0df64ae931e4afa7be896c34787af402c19e10c6dbd6e7454c75be2f34ce4,2017-03-31 16:45:00,300,0.7,7.75
9096985ee1b3f6b7a4ead18ba55817ea47246650d3400ab250d6a4699c2be5273cb0df64ae931e4afa7be896c34787af402c19e10c6dbd6e7454c75be2f34ce4,2017-03-31 17:00:00,540,1.1,10.0
9096985ee1b3f6b7a4ead18ba55817ea47246650d3400ab250d6a4699c2be5273cb0df64ae931e4afa7be896c34787af402c19e10c6dbd6e7454c75be2f34ce4,2017-03-31 17:30:00,1140,2.2,11.75
9096985ee1b3f6b7a4ead18ba55817ea47246650d3400ab250d6a4699c2be5273cb0df64ae931e4afa7be896c34787af402c19e10c6dbd6e7454c75be2f34ce4,2017-03-31 21:00:00,1440,17.4,56.6
9096985ee1b3f6b7a4ead18ba55817ea47246650d3400ab250d6a4699c2be5273cb0df64ae931e4afa7be896c34787af402c19e10c6dbd6e7454c75be2f34ce4,2017-03-31 22:15:00,1200,4.3,20.6
9096985ee1b3f6b7a4ead18ba55817ea47246650d3400ab250d6a4699c2be5273cb0df64ae931e4afa7be896c34787af402c19e10c6dbd6e7454c75be2f34ce4,2017-03-31 23:00:00,840,1.2,10.5
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-04-01 18:30:00,774,2.3,9.75
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-04-01 18:45:00,596,1.51,8.75
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-04-01 18:15:00,361,1.42,6.75
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-04-01 19:00:00,1088,8.97,29.75
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-04-01 15:30:00,841,2.01,13.25
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-04-01 17:15:00,137,0.4,5.75
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-04-01 16:00:00,1840,1.83,15.5
a7f8a803b02435b36ed50641e61e4431c93394ee7c5d79b7fd0a7e62e125f2117a72fdf7c36a266a542f544ac55bea15d84316af486127d05f4c494aa6f54e21,2017-04-01 14:45:00,885,1.89,10.75
